name,ontologyTermURI,code,codesystem,definition
Bedouin B in Israel(Negev) (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0812,HANCESTRO:0812,HANCESTRO,A population made up of 2 samples from Bedouin B individuals recruited in Israel(Negev) as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
Bergamo in Italy(Bergamo) (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0813,HANCESTRO:0813,HANCESTRO,A population made up of 2 samples from Bergamo individuals recruited in Italy(Bergamo) as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
Bulgarian in Bulgaria (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0814,HANCESTRO:0814,HANCESTRO,A population made up of 2 samples from Bulgarian individuals recruited in Bulgaria as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
Chechen in Russia (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0815,HANCESTRO:0815,HANCESTRO,A population made up of 1 samples from Chechen individuals recruited in Russia as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
Crete in Greece (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0816,HANCESTRO:0816,HANCESTRO,A population made up of 2 samples from Crete individuals recruited in Greece as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
Czech in Czechoslovakia(pre1989) (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0817,HANCESTRO:0817,HANCESTRO,A population made up of 1 samples from Czech individuals recruited in Czechoslovakia(pre1989) as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
Druze in Israel(Carmel) (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0818,HANCESTRO:0818,HANCESTRO,A population made up of 2 samples from Druze individuals recruited in Israel(Carmel) as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
English in England (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0819,HANCESTRO:0819,HANCESTRO,A population made up of 2 samples from English individuals recruited in England as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
Estonian in Estonia (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0820,HANCESTRO:0820,HANCESTRO,A population made up of 2 samples from Estonian individuals recruited in Estonia as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
Finnish in Finland (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0821,HANCESTRO:0821,HANCESTRO,A population made up of 3 samples from Finnish individuals recruited in Finland as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
French in France (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0822,HANCESTRO:0822,HANCESTRO,A population made up of 3 samples from French individuals recruited in France as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
Georgian in Georgia (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0823,HANCESTRO:0823,HANCESTRO,A population made up of 2 samples from Georgian individuals recruited in Georgia as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
Greek in Greece (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0824,HANCESTRO:0824,HANCESTRO,A population made up of 2 samples from Greek individuals recruited in Greece as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
Hungarian in Hungary (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0825,HANCESTRO:0825,HANCESTRO,A population made up of 2 samples from Hungarian individuals recruited in Hungary as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
Icelandic in Iceland (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0826,HANCESTRO:0826,HANCESTRO,A population made up of 2 samples from Icelandic individuals recruited in Iceland as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
Iranian in Iran (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0827,HANCESTRO:0827,HANCESTRO,A population made up of 2 samples from Iranian individuals recruited in Iran as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
Iraqi Jew in Iraq (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0828,HANCESTRO:0828,HANCESTRO,A population made up of 2 samples from Iraqi Jew individuals recruited in Iraq as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
Jordanian in Jordan (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0829,HANCESTRO:0829,HANCESTRO,A population made up of 3 samples from Jordanian individuals recruited in Jordan as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
Lezgin in Russia (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0830,HANCESTRO:0830,HANCESTRO,A population made up of 2 samples from Lezgin individuals recruited in Russia as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
North Ossetian in Russia (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0831,HANCESTRO:0831,HANCESTRO,A population made up of 2 samples from North Ossetian individuals recruited in Russia as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
Norwegian in Norway (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0832,HANCESTRO:0832,HANCESTRO,A population made up of 1 samples from Norwegian individuals recruited in Norway as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
Orcadian in Orkney Islands (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0833,HANCESTRO:0833,HANCESTRO,A population made up of 2 samples from Orcadian individuals recruited in Orkney Islands as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
Palestinian in Israel(Central) (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0834,HANCESTRO:0834,HANCESTRO,A population made up of 3 samples from Palestinian individuals recruited in Israel(Central) as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
Polish in Poland (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0835,HANCESTRO:0835,HANCESTRO,A population made up of 1 samples from Polish individuals recruited in Poland as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
Russian in Russia (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0836,HANCESTRO:0836,HANCESTRO,A population made up of 2 samples from Russian individuals recruited in Russia as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
Saami in Finland (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0837,HANCESTRO:0837,HANCESTRO,A population made up of 2 samples from Saami individuals recruited in Finland as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
Samaritan in Israel (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0838,HANCESTRO:0838,HANCESTRO,A population made up of 1 samples from Samaritan individuals recruited in Israel as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
Sardinian in Italy (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0839,HANCESTRO:0839,HANCESTRO,A population made up of 3 samples from Sardinian individuals recruited in Italy as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
Spanish in Spain (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0840,HANCESTRO:0840,HANCESTRO,A population made up of 2 samples from Spanish individuals recruited in Spain as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
Tajik in Tajikistan (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0841,HANCESTRO:0841,HANCESTRO,A population made up of 2 samples from Tajik individuals recruited in Tajikistan as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
Turkish in Turkey (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0842,HANCESTRO:0842,HANCESTRO,A population made up of 2 samples from Turkish individuals recruited in Turkey as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
Tuscan in Italy(Tuscany) (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0843,HANCESTRO:0843,HANCESTRO,A population made up of 2 samples from Tuscan individuals recruited in Italy(Tuscany) as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
Yemenite Jew in Yemen (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0844,HANCESTRO:0844,HANCESTRO,A population made up of 2 samples from Yemenite Jew individuals recruited in Yemen as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
Indigenous Siberian,http://purl.obolibrary.org/obo/HANCESTRO_0845,HANCESTRO:0845,HANCESTRO,"Includes individuals who either self-report or have been described by authors as Indigenous Siberan. This covers any indigenous groups from the northern part of the Asian contient that is commonly referred to as Siberia and which reaches from the Ural Mountains in the west to the Pacific Ocean in the east, and from the Arctic Ocean in the north to the northern borders of Kazakhstan, Mongolia and China in the south. We note that there does not appear to be a suitable reference population for this population and efforts are required to fill this gap, although smaller reference populations were defined by the SGDP. Principal-component analysis of samples from this population suggest a close genetic relatedness with some Indigenous North American populations, such as the Chipewyan."
